"transaction_date","transaction_id","customer_id","customer_gender","customer_location","customer_tenure_months","produkt_sku","product_category","quantity","avg_price","delivery_charges","revenue","coupon_status","discount_pct","gst_onsale","daily_offline","daily_online","transaction_month","transaction_month_str","AOV_segment"
2019-10-05,"39,915","15,465",F,Illinois,14,GGOEGALJ036413,Apparel,1,9.6,6,15.6,Not Used,10,0.18,"3,000","1,511.94",10,oct,High
2019-10-31,"42,247","12,474",F,New York,17,GGOEGHPB071610,Apparel,1,10.99,6,16.99,Used,10,0.18,"2,000","1,251.87",10,oct,High
2019-10-31,"42,253","12,474",F,New York,17,GGOEGAAB010517,Apparel,1,13.59,6,19.59,Not Used,10,0.18,"2,000","1,251.87",10,oct,High
2019-10-31,"42,253","12,474",F,New York,17,GGOEGAAR010717,Apparel,1,13.59,6,19.59,Not Used,10,0.18,"2,000","1,251.87",10,oct,High
2019-10-31,"42,253","12,474",F,New York,17,GGOEGADC059517,Apparel,1,15,6,21,Clicked,10,0.18,"2,000","1,251.87",10,oct,High
2019-10-31,"42,253","12,474",F,New York,17,GGOEGHPB071610,Apparel,1,8.79,6,14.79,Used,10,0.18,"2,000","1,251.87",10,oct,High
2019-10-07,"40,027","16,931",F,New Jersey,37,GGOEGATC060314,Apparel,1,26,12.99,38.99,Not Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,030","16,931",F,New Jersey,37,GGOEGADC059513,Apparel,1,37.49,6,43.49,Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,032","16,931",F,New Jersey,37,GGOEGHPB071610,Apparel,1,10.99,6,16.99,Clicked,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,037","16,931",F,New Jersey,37,GGOEGAEJ030815,Apparel,1,16.79,12.99,29.78,Clicked,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,039","16,931",F,New Jersey,37,GGOEGAEB027814,Apparel,1,16.99,6,22.99,Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,043","16,931",F,New Jersey,37,GGOEGAAB010517,Apparel,1,16.99,6,22.99,Clicked,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,045","16,931",F,New Jersey,37,GGOEGAAB010514,Apparel,1,16.99,6,22.99,Clicked,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,046","16,931",F,New Jersey,37,GGOEGAAR010717,Apparel,1,13.59,6,19.59,Clicked,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,048","16,931",F,New Jersey,37,GGOEAAAJ032413,Apparel,1,10.63,6,16.63,Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,048","16,931",F,New Jersey,37,GGOEAAEJ035713,Apparel,1,8.4,6,14.4,Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,048","16,931",F,New Jersey,37,GGOEGAEJ028114,Apparel,1,4.08,6,10.08,Clicked,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,048","16,931",F,New Jersey,37,GGOEYAEA035114,Apparel,1,12,6,18,Not Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,048","16,931",F,New Jersey,37,GGOEYAEB035614,Apparel,1,11.75,6,17.75,Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,051","16,931",F,New Jersey,37,GGOEGAEJ030817,Apparel,1,20.99,6,26.99,Not Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-07,"40,051","16,931",F,New Jersey,37,GGOEGALJ072917,Apparel,1,11,6,17,Used,10,0.18,"3,000","2,154.78",10,oct,High
2019-10-08,"40,075","13,050",F,Illinois,10,GGOEGADJ057113,Apparel,1,26.4,6,32.4,Clicked,10,0.18,"3,500","1,799.54",10,oct,Medium-High
2019-10-08,"40,079","13,050",F,Illinois,10,GGOEYAAB031816,Apparel,1,6.8,6,12.8,Used,10,0.18,"3,500","1,799.54",10,oct,Medium-High
2019-10-08,"40,079","13,050",F,Illinois,10,GGOEYAEJ029513,Apparel,1,7.6,6,13.6,Used,10,0.18,"3,500","1,799.54",10,oct,Medium-High
2019-10-10,"40,248","17,841",M,California,21,GGOEAAWJ062548,Apparel,1,16.99,20,36.99,Clicked,10,0.18,"3,500","3,705.5",10,oct,Medium-High
2019-10-10,"40,250","17,858",M,Illinois,34,GGOEGADJ056813,Apparel,1,44,6,50,Clicked,10,0.18,"3,500","3,705.5",10,oct,Medium-Low
2019-10-11,"40,391","14,606",F,Illinois,33,GGOEGHPB071610,Apparel,1,10.99,6,16.99,Clicked,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,400","14,606",F,Illinois,33,GGOEGAAH034015,Apparel,2,4.56,6.5,15.62,Used,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,400","14,606",F,Illinois,33,GGOEGAEJ028015,Apparel,1,4.08,6.5,10.58,Clicked,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,415","14,606",F,Illinois,33,GGOEYAEJ029015,Apparel,2,7.6,6,21.2,Used,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,416","13,963",F,Illinois,40,GGOEGHPB071610,Apparel,110,8.79,140.68,"1,107.58",Used,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,428","13,798",M,California,37,GGOEGAAJ057013,Apparel,1,13.2,6,19.2,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,428","13,798",M,California,37,GGOEGADC059313,Apparel,1,28,6,34,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,431","13,798",M,California,37,GGOEGATH060716,Apparel,1,23.76,6,29.76,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,432","13,798",M,California,37,GGOEGADB056613,Apparel,1,37.2,6,43.2,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,433","13,798",M,California,37,GGOEAAAB034914,Apparel,1,15.99,6,21.99,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,434","13,798",M,California,37,GGOEGADB057318,Apparel,1,74.99,19.99,94.98,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,434","13,798",M,California,37,GGOEGADC059517,Apparel,1,37.49,19.99,57.48,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,435","13,798",M,California,37,GGOEYAAJ033013,Apparel,2,8,12.91,28.91,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,439","13,798",M,California,37,GGOEGAAH034015,Apparel,1,4.56,6,10.56,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,439","13,798",M,California,37,GGOEGALJ036413,Apparel,1,9.6,6,15.6,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,439","13,798",M,California,37,GGOEYAEJ029513,Apparel,1,7.6,6,13.6,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,440","13,798",M,California,37,GGOEGADB056917,Apparel,1,48,6,54,Used,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,444","13,798",M,California,37,GGOEGAAH034015,Apparel,1,5.7,6,11.7,Used,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,444","13,798",M,California,37,GGOEGAEJ030816,Apparel,1,20.99,6,26.99,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,447","13,798",M,California,37,GGOEGAAJ032617,Apparel,1,13.29,12.99,26.28,Used,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,447","13,798",M,California,37,GGOEGADC059517,Apparel,1,37.49,12.99,50.48,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,447","13,798",M,California,37,GGOEYAEA035117,Apparel,1,15,12.99,27.99,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,453","13,798",M,California,37,GGOEYAAB031817,Apparel,1,8.49,6,14.49,Clicked,10,0.18,"3,500","1,450.93",10,oct,Low
2019-10-11,"40,454","16,477",F,Washington DC,50,GGOEAAAB034916,Apparel,1,19.99,6,25.99,Clicked,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,454","16,477",F,Washington DC,50,GGOEAAAB081016,Apparel,1,19.99,6,25.99,Used,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,456","16,477",F,Washington DC,50,GGOEGAEJ028015,Apparel,1,4.08,6,10.08,Clicked,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,463","16,477",F,Washington DC,50,GGOEGAAQ010417,Apparel,1,13.59,6,19.59,Used,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,463","16,477",F,Washington DC,50,GGOEGALP036316,Apparel,1,9.6,6,15.6,Clicked,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,465","16,477",F,Washington DC,50,GGOEAAAJ031913,Apparel,2,5.7,6,17.4,Used,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,465","16,477",F,Washington DC,50,GGOEGAAH034015,Apparel,2,5.7,6,17.4,Not Used,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-11,"40,465","16,477",F,Washington DC,50,GGOEGAEJ028114,Apparel,2,5.1,6,16.2,Clicked,10,0.18,"3,500","1,450.93",10,oct,Medium-High
2019-10-12,"40,481","14,796",F,Illinois,3,GGOEGAXR065130,Apparel,4,13.59,73.71,128.07,Used,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,483","14,796",F,Illinois,3,GGOEGAAB058918,Apparel,1,12.31,6,18.31,Not Used,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,483","14,796",F,Illinois,3,GGOEGAEE031014,Apparel,1,31.99,6,37.99,Clicked,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,483","14,796",F,Illinois,3,GGOEGAXR065130,Apparel,1,13.59,6,19.59,Clicked,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,491","14,796",F,Illinois,3,GGOEGAEJ028114,Apparel,1,4.08,6,10.08,Clicked,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,491","14,796",F,Illinois,3,GGOEYAEJ029513,Apparel,2,7.6,6,21.2,Clicked,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,497","14,796",F,Illinois,3,GGOEGAAB033813,Apparel,1,9.49,6,15.49,Used,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,503","14,796",F,Illinois,3,GGOEGAAB010517,Apparel,2,16.99,6,39.98,Clicked,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,533","16,558",M,California,35,GGOEGAEB027815,Apparel,1,16.99,6,22.99,Used,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,533","16,558",M,California,35,GGOEGAEJ030815,Apparel,1,20.99,6,26.99,Used,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-12,"40,533","16,558",M,California,35,GGOEGALP036315,Apparel,1,12,6,18,Used,10,0.18,"3,500","2,839.32",10,oct,Medium-Low
2019-10-13,"40,589","13,408",M,Illinois,30,GGOEGALJ073314,Apparel,1,18.99,6,24.99,Clicked,10,0.18,"3,500","1,353.34",10,oct,Medium-Low
2019-10-13,"40,599","13,408",M,Illinois,30,GGOEAAWJ062550,Apparel,1,16.99,6,22.99,Clicked,10,0.18,"3,500","1,353.34",10,oct,Medium-Low
2019-10-13,"40,610","15,039",F,Illinois,19,GGOEGAAB033813,Apparel,1,9.49,6,15.49,Clicked,10,0.18,"3,500","1,353.34",10,oct,Medium-High
2019-10-13,"40,610","15,039",F,Illinois,19,GGOEGAAH034015,Apparel,1,5.7,6,11.7,Clicked,10,0.18,"3,500","1,353.34",10,oct,Medium-High
2019-10-13,"40,610","15,039",F,Illinois,19,GGOEGAEE031014,Apparel,1,39.99,6,45.99,Not Used,10,0.18,"3,500","1,353.34",10,oct,Medium-High
2019-10-13,"40,610","15,039",F,Illinois,19,GGOEGAHB057415,Apparel,1,62.99,6,68.99,Used,10,0.18,"3,500","1,353.34",10,oct,Medium-High
2019-10-13,"40,610","15,039",F,Illinois,19,GGOEGHPB071610,Apparel,1,10.99,6,16.99,Clicked,10,0.18,"3,500","1,353.34",10,oct,Medium-High
2019-10-13,"40,616","15,039",F,Illinois,19,GGOEGAAJ032617,Apparel,1,10.63,6,16.63,Not Used,10,0.18,"3,500","1,353.34",10,oct,Medium-High
2019-10-14,"40,704","15,498",F,New York,14,GGOEGALJ057912,Apparel,1,22,6,28,Used,10,0.18,"3,500","2,114.35",10,oct,High
2019-10-14,"40,707","15,498",F,New York,14,GGOEAAAB034914,Apparel,1,15.99,6,21.99,Used,10,0.18,"3,500","2,114.35",10,oct,High
2019-10-14,"40,707","15,498",F,New York,14,GGOEGAEE031014,Apparel,1,31.99,6,37.99,Not Used,10,0.18,"3,500","2,114.35",10,oct,High
2019-10-16,"40,846","15,078",F,New York,6,GGOEGAAB058918,Apparel,1,12.31,6,18.31,Used,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,847","15,078",F,New York,6,GGOEGAAB058913,Apparel,1,15.39,6,21.39,Used,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,848","15,078",F,New York,6,GGOEGAAH034015,Apparel,2,4.56,6,15.12,Clicked,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,851","15,078",F,New York,6,GGOEGAPJ058015,Apparel,1,44,6,50,Used,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,854","15,078",F,New York,6,GGOEGAAB010517,Apparel,1,13.59,6,19.59,Not Used,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,858","15,078",F,New York,6,GGOEGAAB058913,Apparel,1,12.31,19.99,32.3,Clicked,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,858","15,078",F,New York,6,GGOEGAAJ057013,Apparel,1,13.2,19.99,33.19,Clicked,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,858","15,078",F,New York,6,GGOEGADB056613,Apparel,1,37.2,19.99,57.19,Clicked,10,0.18,"2,500","1,218.6",10,oct,High
2019-10-16,"40,876","14,911",F,California,34,GGOEGAEC029117,Apparel,1,15.19,6,21.19,Used,10,0.18,"2,500","1,218.6",10,oct,Medium-High
2019-10-16,"40,876","14,911",F,California,34,GGOEGAER029717,Apparel,1,15.19,6,21.19,Used,10,0.18,"2,500","1,218.6",10,oct,Medium-High
2019-10-16,"40,876","14,911",F,California,34,GGOEGALJ073316,Apparel,3,15.19,6,51.57,Clicked,10,0.18,"2,500","1,218.6",10,oct,Medium-High
2019-10-17,"40,898","13,117",M,New Jersey,30,GGOEYAEJ029513,Apparel,1,9.49,6,15.49,Clicked,10,0.18,"2,500","1,783.56",10,oct,Medium-High
2019-10-18,"41,080","18,077",M,Illinois,34,GGOEGADJ057113,Apparel,1,33,6,39,Used,10,0.18,"2,500","1,150.51",10,oct,Low
2019-10-18,"41,096","18,077",M,Illinois,34,GGOEGADJ056813,Apparel,1,55,6,61,Not Used,10,0.18,"2,500","1,150.51",10,oct,Low
2019-10-18,"41,097","18,077",M,Illinois,34,GGOEGADC059316,Apparel,1,34.99,6,40.99,Used,10,0.18,"2,500","1,150.51",10,oct,Low
2019-10-18,"41,097","18,077",M,Illinois,34,GGOEGAPB057516,Apparel,1,46.5,6,52.5,Used,10,0.18,"2,500","1,150.51",10,oct,Low
2019-10-18,"41,098","18,077",M,Illinois,34,GGOEGAEJ028016,Apparel,1,4.08,6,10.08,Used,10,0.18,"2,500","1,150.51",10,oct,Low
2019-10-19,"41,102","18,077",M,Illinois,34,GGOEGAYR068224,Apparel,1,18.99,6,24.99,Used,10,0.18,"2,500","1,631.19",10,oct,Low
2019-10-19,"41,159","15,311",F,Illinois,40,GGOEYAAQ031717,Apparel,1,8.49,6,14.49,Clicked,10,0.18,"2,500","1,631.19",10,oct,Medium-High
2019-10-19,"41,161","15,311",F,Illinois,40,GGOEGAAH034015,Apparel,2,4.56,6.5,15.62,Clicked,10,0.18,"2,500","1,631.19",10,oct,Medium-High
2019-10-19,"41,169","15,311",F,Illinois,40,GGOEGAEJ030815,Apparel,1,16.79,6,22.79,Clicked,10,0.18,"2,500","1,631.19",10,oct,Medium-High
2019-10-19,"41,169","15,311",F,Illinois,40,GGOEGHPB071610,Apparel,1,8.79,6,14.79,Clicked,10,0.18,"2,500","1,631.19",10,oct,Medium-High
2019-10-19,"41,174","12,971",F,Washington DC,43,GGOEGADJ057113,Apparel,2,26.4,6,58.8,Clicked,10,0.18,"2,500","1,631.19",10,oct,High
2019-10-20,"41,258","15,601",F,Illinois,46,GGOEGAEB027815,Apparel,1,13.59,39.27,52.86,Used,10,0.18,"2,500","2,827.25",10,oct,Medium-High
2019-10-20,"41,258","15,601",F,Illinois,46,GGOEGAXR065130,Apparel,2,13.59,39.27,66.45,Clicked,10,0.18,"2,500","2,827.25",10,oct,Medium-High
2019-10-20,"41,258","15,601",F,Illinois,46,GGOEGHPB071610,Apparel,1,8.79,39.27,48.06,Used,10,0.18,"2,500","2,827.25",10,oct,Medium-High
2019-10-20,"41,260","15,601",F,Illinois,46,GGOEGADB056718,Apparel,1,79.19,6,85.19,Used,10,0.18,"2,500","2,827.25",10,oct,Medium-High
2019-10-20,"41,260","15,601",F,Illinois,46,GGOEGADJ057118,Apparel,1,26.4,6,32.4,Not Used,10,0.18,"2,500","2,827.25",10,oct,Medium-High
2019-10-21,"41,286","14,527",M,California,43,GGOEAAWJ062550,Apparel,1,13.59,19.99,33.58,Used,10,0.18,"2,500","2,848.39",10,oct,Medium-Low
2019-10-21,"41,286","14,527",M,California,43,GGOEGAXR065130,Apparel,1,13.59,19.99,33.58,Clicked,10,0.18,"2,500","2,848.39",10,oct,Medium-Low
2019-10-21,"41,288","18,144",F,California,26,GGOEGAEJ028114,Apparel,2,4.08,6,14.16,Used,10,0.18,"2,500","2,848.39",10,oct,Medium-High
2019-10-22,"41,348","14,680",F,California,37,GGOEGAWR061849,Apparel,1,13.59,6,19.59,Used,10,0.18,"3,500","1,900.77",10,oct,Medium-High
2019-10-22,"41,353","14,680",F,California,37,GGOEGALJ036417,Apparel,1,12,6,18,Used,10,0.18,"3,500","1,900.77",10,oct,Medium-High
2019-10-22,"41,353","14,680",F,California,37,GGOEGALJ060117,Apparel,1,6.6,6,12.6,Used,10,0.18,"3,500","1,900.77",10,oct,Medium-High
2019-10-22,"41,353","14,680",F,California,37,GGOEGALP036316,Apparel,1,12,6,18,Clicked,10,0.18,"3,500","1,900.77",10,oct,Medium-High
2019-10-23,"41,398","14,849",F,New Jersey,45,GGOEAAAB081015,Apparel,1,15.99,6.5,22.49,Clicked,10,0.18,"3,500","1,153.81",10,oct,Medium-High
2019-10-23,"41,398","14,849",F,New Jersey,45,GGOEAAAB081016,Apparel,1,15.99,6.5,22.49,Used,10,0.18,"3,500","1,153.81",10,oct,Medium-High
2019-10-23,"41,398","14,849",F,New Jersey,45,GGOEGAHB057415,Apparel,1,50.39,6.5,56.89,Clicked,10,0.18,"3,500","1,153.81",10,oct,Medium-High
2019-10-23,"41,398","14,849",F,New Jersey,45,GGOEGALJ036413,Apparel,1,9.6,6.5,16.1,Not Used,10,0.18,"3,500","1,153.81",10,oct,Medium-High
2019-10-23,"41,398","14,849",F,New Jersey,45,GGOEGALJ036416,Apparel,1,9.6,6.5,16.1,Not Used,10,0.18,"3,500","1,153.81",10,oct,Medium-High
2019-10-23,"41,398","14,849",F,New Jersey,45,GGOEGALL074616,Apparel,1,6.8,6.5,13.3,Not Used,10,0.18,"3,500","1,153.81",10,oct,Medium-High
2019-10-23,"41,412","14,849",F,New Jersey,45,GGOEGAEJ028114,Apparel,10,4.08,51.99,92.79,Clicked,10,0.18,"3,500","1,153.81",10,oct,Medium-High
2019-10-23,"41,434","12,681",M,Illinois,27,GGOEGAAB058918,Apparel,1,15.39,12.99,28.38,Clicked,10,0.18,"3,500","1,153.81",10,oct,High
2019-10-23,"41,434","17,091",F,California,37,GGOEGAAQ010417,Apparel,4,16.99,12.99,80.95,Clicked,10,0.18,"3,500","1,153.81",10,oct,High
2019-10-23,"41,434","17,091",F,California,37,GGOEGAEJ028114,Apparel,10,5.1,12.99,63.99,Used,10,0.18,"3,500","1,153.81",10,oct,High
2019-10-23,"41,434","17,091",F,California,37,GGOEGAEJ028115,Apparel,10,5.1,12.99,63.99,Used,10,0.18,"3,500","1,153.81",10,oct,High
2019-10-23,"41,509","12,471",F,California,11,GGOEGAUC057714,Apparel,1,13.92,6,19.92,Clicked,10,0.18,"3,500","1,153.81",10,oct,Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGAAJ032313,Apparel,1,3.8,12.91,16.71,Clicked,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGADB056613,Apparel,1,18.6,12.91,31.51,Clicked,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGADC059316,Apparel,2,14,12.91,40.91,Used,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGADJ057113,Apparel,1,22,12.91,34.91,Used,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGAEJ028016,Apparel,1,3.4,12.91,16.31,Used,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGAPB057816,Apparel,2,24,12.91,60.91,Not Used,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGATB060216,Apparel,1,13,12.91,25.91,Not Used,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-24,"41,614","12,709",M,Washington DC,36,GGOEGAUC057716,Apparel,1,11.6,12.91,24.51,Used,10,0.18,"3,500","2,330.24",10,oct,Medium-Low
2019-10-26,"41,744","14,189",F,New York,7,GGOEGAEJ030815,Apparel,1,6,6,12,Used,10,0.18,"3,500","2,374.99",10,oct,Medium-Low
2019-10-26,"41,744","14,189",F,New York,7,GGOEGATJ060515,Apparel,1,15,6,21,Used,10,0.18,"3,500","2,374.99",10,oct,Medium-Low
2019-10-26,"41,749","14,189",F,New York,7,GGOEGAPJ058012,Apparel,1,22,6,28,Clicked,10,0.18,"3,500","2,374.99",10,oct,Medium-Low
2019-10-26,"41,750","14,189",F,New York,7,GGOEGAEJ028015,Apparel,1,4.25,6,10.25,Clicked,10,0.18,"3,500","2,374.99",10,oct,Medium-Low
2019-10-26,"41,750","14,189",F,New York,7,GGOEGAPB058216,Apparel,1,18.75,6,24.75,Clicked,10,0.18,"3,500","2,374.99",10,oct,Medium-Low
2019-10-27,"41,870","13,468",M,New York,33,GGOEGAEJ028016,Apparel,1,4.25,6,10.25,Clicked,10,0.18,"3,500","3,271.55",10,oct,Medium-High
2019-10-27,"41,870","13,468",M,New York,33,GGOEGAEJ030816,Apparel,1,7.5,6,13.5,Used,10,0.18,"3,500","3,271.55",10,oct,Medium-High
2019-10-27,"41,870","13,468",M,New York,33,GGOEGALJ036416,Apparel,1,6,6,12,Used,10,0.18,"3,500","3,271.55",10,oct,Medium-High
2019-10-27,"41,870","13,468",M,New York,33,GGOEGAPB057816,Apparel,1,30,6,36,Clicked,10,0.18,"3,500","3,271.55",10,oct,Medium-High
2019-10-27,"41,873","13,468",M,New York,33,GGOEGAAB010517,Apparel,1,13.59,6,19.59,Clicked,10,0.18,"3,500","3,271.55",10,oct,Medium-High
2019-10-27,"41,905","12,971",F,Washington DC,43,GGOEAAEJ035713,Apparel,1,4.2,6,10.2,Used,10,0.18,"3,500","3,271.55",10,oct,High
2019-10-27,"41,905","12,971",F,Washington DC,43,GGOEGADC059316,Apparel,1,14,6,20,Clicked,10,0.18,"3,500","3,271.55",10,oct,High
2019-10-27,"41,905","12,971",F,Washington DC,43,GGOEGAPC058812,Apparel,1,19,6,25,Clicked,10,0.18,"3,500","3,271.55",10,oct,High
2019-10-27,"41,912","15,061",M,California,7,GGOEGAAJ032313,Apparel,1,4.75,6,10.75,Used,10,0.18,"3,500","3,271.55",10,oct,High
2019-10-28,"41,969","13,491",F,Illinois,16,GGOEGAAB010517,Apparel,1,13.59,6,19.59,Used,10,0.18,"3,500","1,691.02",10,oct,High
2019-10-28,"41,969","13,491",F,Illinois,16,GGOEGADC059517,Apparel,1,15,6,21,Used,10,0.18,"3,500","1,691.02",10,oct,High
2019-10-28,"41,969","13,491",F,Illinois,16,GGOEGAEJ028114,Apparel,1,3.4,6,9.4,Used,10,0.18,"3,500","1,691.02",10,oct,High
2019-10-28,"41,969","13,491",F,Illinois,16,GGOEGAPB057614,Apparel,1,21.6,6,27.6,Clicked,10,0.18,"3,500","1,691.02",10,oct,High
2019-10-28,"41,975","13,491",F,Illinois,16,GGOEGALB036517,Apparel,1,5,6,11,Used,10,0.18,"3,500","1,691.02",10,oct,High
2019-09-22,"38,700","12,681",M,Illinois,27,GGOEGAFB035815,Apparel,1,55.99,6,61.99,Clicked,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-22,"38,696","12,681",M,Illinois,27,GGOEGAAJ080617,Apparel,1,19.99,6,25.99,Used,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-29,"39,353","14,085",F,New York,5,GGOEGAWR061050,Apparel,1,19.19,6,25.19,Clicked,30,0.18,"3,000","3,713.1",9,sep,High
2019-09-29,"39,353","14,085",F,New York,5,GGOEGALP034315,Apparel,1,7.6,6,13.6,Used,30,0.18,"3,000","3,713.1",9,sep,High
2019-09-22,"38,692","12,681",M,Illinois,27,GGOEYAAJ033015,Apparel,1,8,6,14,Not Used,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-29,"39,353","14,085",F,New York,5,GGOEGADJ059718,Apparel,1,30,6,36,Used,30,0.18,"3,000","3,713.1",9,sep,High
2019-09-22,"38,692","12,681",M,Illinois,27,GGOEGATB060214,Apparel,1,26,6,32,Not Used,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-29,"39,353","14,085",F,New York,5,GGOEGADJ056818,Apparel,1,44,6,50,Clicked,30,0.18,"3,000","3,713.1",9,sep,High
2019-09-22,"38,692","12,681",M,Illinois,27,GGOEGAFB035815,Apparel,1,44.79,6,50.79,Clicked,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-22,"38,692","12,681",M,Illinois,27,GGOEAAAL081113,Apparel,1,8,6,14,Not Used,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-01,"37,175","17,685",M,Washington DC,37,GGOEGAAQ010413,Apparel,1,16.99,6,22.99,Used,30,0.18,"3,000","2,424.97",9,sep,Low
2019-09-22,"38,692","12,681",M,Illinois,27,GGOEAAAB034815,Apparel,1,15.99,6,21.99,Used,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-22,"38,690","12,681",M,Illinois,27,GGOEYAAJ033015,Apparel,1,8,6,14,Clicked,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-22,"38,690","12,681",M,Illinois,27,GGOEYAAJ033013,Apparel,1,8,6,14,Clicked,30,0.18,"2,500","1,895.73",9,sep,High
2019-09-29,"39,350","14,085",F,New York,5,GGOEGAEB084517,Apparel,1,41.99,6,47.99,Clicked,30,0.18,"3,000","3,713.1",9,sep,High
